2022-05-15 00:05:19 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-15 02:05:880 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (467d877a4877dfd0d73c54fda2052f75)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:902 INFO  HomePage :38 - Getting Page Header [[ChromeDriver: chrome on WINDOWS (467d877a4877dfd0d73c54fda2052f75)] -> xpath: //h1[contains(text(),'Computers')]]
2022-05-15 02:05:846 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (1ff2350d73166950be29fb7c98f3ee4f)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:420 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (1ff2350d73166950be29fb7c98f3ee4f)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:435 INFO  HomePage :42 - Getting Page Header : [[ChromeDriver: chrome on WINDOWS (1ff2350d73166950be29fb7c98f3ee4f)] -> xpath: //h1[contains(text(),'Desktops')]]
2022-05-15 02:05:65 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (af4f311afe1476adbe383f9c60ffeebb)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:474 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (af4f311afe1476adbe383f9c60ffeebb)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:124 INFO  HomePage :63 - Clicking on Build Your Computer : [[ChromeDriver: chrome on WINDOWS (af4f311afe1476adbe383f9c60ffeebb)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-15 02:05:204 INFO  HomePage :75 - Setting Processor [[ChromeDriver: chrome on WINDOWS (af4f311afe1476adbe383f9c60ffeebb)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 02:05:271 INFO  HomePage :80 - Setting RAM [[ChromeDriver: chrome on WINDOWS (af4f311afe1476adbe383f9c60ffeebb)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 02:05:326 INFO  HomePage :86 - Setting HDD : 320 GBto [[ChromeDriver: chrome on WINDOWS (af4f311afe1476adbe383f9c60ffeebb)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-15 02:05:382 INFO  HomePage :123 - Clicking on Add to cart : [[ChromeDriver: chrome on WINDOWS (af4f311afe1476adbe383f9c60ffeebb)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 02:05:259 INFO  HomePage :127 - Getting Confirm Message After adding to cart : [[ChromeDriver: chrome on WINDOWS (af4f311afe1476adbe383f9c60ffeebb)] -> xpath: //div/p[@class='content']]
2022-05-15 02:05:380 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (944bb931ac53d70de3e4a7da134ff706)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:131 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (944bb931ac53d70de3e4a7da134ff706)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:930 INFO  HomePage :63 - Clicking on Build Your Computer : [[ChromeDriver: chrome on WINDOWS (944bb931ac53d70de3e4a7da134ff706)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-15 02:05:989 INFO  HomePage :75 - Setting Processor [[ChromeDriver: chrome on WINDOWS (944bb931ac53d70de3e4a7da134ff706)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 02:05:74 INFO  HomePage :80 - Setting RAM [[ChromeDriver: chrome on WINDOWS (944bb931ac53d70de3e4a7da134ff706)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 02:05:124 INFO  HomePage :89 - Setting HDD : 400 GB [+$100.00]to [[ChromeDriver: chrome on WINDOWS (944bb931ac53d70de3e4a7da134ff706)] -> xpath: //input[@id='product_attribute_3_7']]
2022-05-15 02:05:174 INFO  HomePage :123 - Clicking on Add to cart : [[ChromeDriver: chrome on WINDOWS (944bb931ac53d70de3e4a7da134ff706)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 02:05:48 INFO  HomePage :127 - Getting Confirm Message After adding to cart : [[ChromeDriver: chrome on WINDOWS (944bb931ac53d70de3e4a7da134ff706)] -> xpath: //div/p[@class='content']]
2022-05-15 02:05:775 INFO  HomePage :72 - Clicking on Computer Link : [[ChromeDriver: chrome on WINDOWS (0a87b76bf76f9c9065021baf98a37c33)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2022-05-15 02:05:924 INFO  HomePage :44 - Clicking on Desktop Link [[ChromeDriver: chrome on WINDOWS (0a87b76bf76f9c9065021baf98a37c33)] -> xpath: //div[@class='sub-category-item']//a[contains(text(),'Desktops')]]
2022-05-15 02:05:208 INFO  HomePage :63 - Clicking on Build Your Computer : [[ChromeDriver: chrome on WINDOWS (0a87b76bf76f9c9065021baf98a37c33)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-15 02:05:247 INFO  HomePage :75 - Setting Processor [[ChromeDriver: chrome on WINDOWS (0a87b76bf76f9c9065021baf98a37c33)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 02:05:307 INFO  HomePage :80 - Setting RAM [[ChromeDriver: chrome on WINDOWS (0a87b76bf76f9c9065021baf98a37c33)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 02:05:359 INFO  HomePage :86 - Setting HDD : 320 GBto [[ChromeDriver: chrome on WINDOWS (0a87b76bf76f9c9065021baf98a37c33)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-15 02:05:402 INFO  HomePage :123 - Clicking on Add to cart : [[ChromeDriver: chrome on WINDOWS (0a87b76bf76f9c9065021baf98a37c33)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 02:05:660 INFO  HomePage :127 - Getting Confirm Message After adding to cart : [[ChromeDriver: chrome on WINDOWS (0a87b76bf76f9c9065021baf98a37c33)] -> xpath: //div/p[@class='content']]
2022-05-15 02:05:396 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (00c47199f213a42c07e01f11c3c20fe8)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:414 INFO  HomePage :70 - Getting page header : [[ChromeDriver: chrome on WINDOWS (00c47199f213a42c07e01f11c3c20fe8)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 02:05:377 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (5754de3bcb5e987e9fafce51fc3aada5)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:442 INFO  HomePage :51 - Sending text to email : [[ChromeDriver: chrome on WINDOWS (5754de3bcb5e987e9fafce51fc3aada5)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:502 INFO  HomePage :56 - Sending text to password : [[ChromeDriver: chrome on WINDOWS (5754de3bcb5e987e9fafce51fc3aada5)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:873 INFO  HomePage :61 - clicking on login button : [[ChromeDriver: chrome on WINDOWS (5754de3bcb5e987e9fafce51fc3aada5)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:886 INFO  HomePage :75 - Getting Error Message : [[ChromeDriver: chrome on WINDOWS (5754de3bcb5e987e9fafce51fc3aada5)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 02:05:328 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (0dd5936b12a38c71d2f7b24d3e6d559a)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:399 INFO  HomePage :51 - Sending text to email : [[ChromeDriver: chrome on WINDOWS (0dd5936b12a38c71d2f7b24d3e6d559a)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:461 INFO  HomePage :56 - Sending text to password : [[ChromeDriver: chrome on WINDOWS (0dd5936b12a38c71d2f7b24d3e6d559a)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:214 INFO  HomePage :61 - clicking on login button : [[ChromeDriver: chrome on WINDOWS (0dd5936b12a38c71d2f7b24d3e6d559a)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:227 INFO  HomePage :80 - Getting LogOut Button Text : [[ChromeDriver: chrome on WINDOWS (0dd5936b12a38c71d2f7b24d3e6d559a)] -> xpath: //a[contains(text(),'Log out')]]
2022-05-15 02:05:367 INFO  HomePage :107 - Clicking on login Link : [[ChromeDriver: chrome on WINDOWS (ca672534863e7932814ef249fa822967)] -> xpath: //a[contains(text(),'Log in')]]
2022-05-15 02:05:436 INFO  HomePage :51 - Sending text to email : [[ChromeDriver: chrome on WINDOWS (ca672534863e7932814ef249fa822967)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:498 INFO  HomePage :56 - Sending text to password : [[ChromeDriver: chrome on WINDOWS (ca672534863e7932814ef249fa822967)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:239 INFO  HomePage :61 - clicking on login button : [[ChromeDriver: chrome on WINDOWS (ca672534863e7932814ef249fa822967)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 02:05:827 INFO  HomePage :86 - Clicking on LogOut Button : [[ChromeDriver: chrome on WINDOWS (ca672534863e7932814ef249fa822967)] -> xpath: //a[contains(text(),'Log out')]]
2022-05-15 02:05:842 INFO  HomePage :65 - Getting on login button text : [[ChromeDriver: chrome on WINDOWS (ca672534863e7932814ef249fa822967)] -> xpath: //li/a[contains(text(),'Log in')]]
2022-05-15 02:05:211 INFO  HomePage :112 - Clicking on Register Link : [[ChromeDriver: chrome on WINDOWS (a23179cbf1dc309c100f70e6281ff9d0)] -> xpath: //a[contains(text(),'Register')]]
2022-05-15 02:05:226 INFO  HomePage :98 - Getting Page Header : [[ChromeDriver: chrome on WINDOWS (a23179cbf1dc309c100f70e6281ff9d0)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-15 02:05:442 INFO  HomePage :112 - Clicking on Register Link : [[ChromeDriver: chrome on WINDOWS (2a03fa3326995d105dc90b9fd94178e0)] -> xpath: //a[contains(text(),'Register')]]
2022-05-15 02:05:503 INFO  HomePage :147 - Clicking on Register : [[ChromeDriver: chrome on WINDOWS (2a03fa3326995d105dc90b9fd94178e0)] -> xpath: //button[@id='register-button']]
2022-05-15 02:05:537 INFO  HomePage :161 - Getting FirstName Error : [[ChromeDriver: chrome on WINDOWS (2a03fa3326995d105dc90b9fd94178e0)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 02:05:562 INFO  HomePage :166 - Getting LastName Error : [[ChromeDriver: chrome on WINDOWS (2a03fa3326995d105dc90b9fd94178e0)] -> xpath: //span[@id='LastName-error']]
2022-05-15 02:05:583 INFO  HomePage :171 - Getting Email Error : [[ChromeDriver: chrome on WINDOWS (2a03fa3326995d105dc90b9fd94178e0)] -> xpath: //span[@id='Email-error']]
2022-05-15 02:05:607 INFO  HomePage :176 - Getting Password Error : [[ChromeDriver: chrome on WINDOWS (2a03fa3326995d105dc90b9fd94178e0)] -> xpath: //span[@id='Password-error']]
2022-05-15 02:05:631 INFO  HomePage :181 - Getting Repeat Password Error : [[ChromeDriver: chrome on WINDOWS (2a03fa3326995d105dc90b9fd94178e0)] -> xpath: //span[@id='ConfirmPassword-error']]
2022-05-15 02:05:592 INFO  HomePage :112 - Clicking on Register Link : [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //a[contains(text(),'Register')]]
2022-05-15 02:05:638 INFO  HomePage :109 - Clicking on Female Gender Radio  : [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //input[@id='gender-female']]
2022-05-15 02:05:704 INFO  HomePage :114 - Sending FirstName  : Baba to [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //input[@id='FirstName']]
2022-05-15 02:05:765 INFO  HomePage :119 - Sending text to FirstName : Ramdev to [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //input[@id='LastName']]
2022-05-15 02:05:843 INFO  HomePage :132 - Sending email babaramdev to [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //input[@id='Email']]
2022-05-15 02:05:07 INFO  HomePage :126 - Selecting BirthDate : 20/June/1975 to [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //div[@class='date-picker-wrapper']/select[1]] [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //div[@class='date-picker-wrapper']/select[2]] [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //div[@class='date-picker-wrapper']/select[3]]
2022-05-15 02:05:66 INFO  HomePage :137 - Sending Password Password123 to [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //input[@id='Password']]
2022-05-15 02:05:128 INFO  HomePage :142 - Sending Confirm Password Password123 to [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-15 02:05:214 INFO  HomePage :147 - Clicking on Register : [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //button[@id='register-button']]
2022-05-15 02:05:227 INFO  HomePage :151 - Getting Registration confirm : [[ChromeDriver: chrome on WINDOWS (a9d7308e5d062f5e1e07f30d52d477f7)] -> xpath: //div[contains(text(),'Your registration completed')]]
